Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
SupremoEXIM	297.00	113		0.0	1.0	4	82%	1	0	1	2020-07-14 15:28:06.961094
shopingine	299.00	281		2.0	1.0067	4.5	93%	0	0	0	2020-07-14 15:28:06.961094
