Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Olympia Industries Ltd	570.00			0.0	1.0	4.5	89%	1	0	1	2020-07-17 07:36:46.627474
Cloudtail India	620.00			50.0	1.0877	4.5	90%	1	1	0	2020-07-17 07:36:46.627474
Discount Junction	899.00	410		329.0	1.5772	3.5	64%	0	0	0	2020-07-17 07:36:46.627474
Timex Avtansh	899.00	1	6-9 days	329.0	1.5772	5	100%	0	0	0	2020-07-17 07:36:46.627474
