Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
E-Shop Retail	1185.00	79		0.0	1.0	4.5	83%	1	0	1	2020-07-17 07:36:46.627474
Atlantic LLC	1185.00	70		0.0	1.0	4	83%	1	0	0	2020-07-17 07:36:46.627474
Olympia Industries Ltd	1194.00			9.0	1.0076	4.5	89%	1	0	0	2020-07-17 07:36:46.627474
Cloudtail India	1528.00			343.0	1.2895	4.5	90%	1	1	0	2020-07-17 07:36:46.627474
Discount Junction	1799.00	410		614.0	1.5181	3.5	64%	0	0	0	2020-07-17 07:36:46.627474
Timex Avtansh	1799.00	1	6-9 days	614.0	1.5181	5	100%	0	0	0	2020-07-17 07:36:46.627474
