Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1059.00			0.0	1.0	4.5	90%	1	1	1	2020-07-15 16:11:17.333846
Sumraj India Udyog	1299.00		2-6 days	240.0	1.2266			0	0	0	2020-07-15 16:11:17.333846
