Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
LAGGAGE	1080.00	5	3-6 days	0.0	1.0	3	40%	0	0	0	2020-07-16 17:03:57.417294
Cloudtail India	1099.00			19.0	1.0176	4.5	90%	1	1	1	2020-07-16 17:03:57.417294
Net Distribution Services Pvt Ltd	1183.00	776		103.0	1.0954	4.5	85%	1	0	0	2020-07-16 17:03:57.417294
Big Bazaar	1199.00			119.0	1.1102	3	56%	1	0	0	2020-07-16 17:03:57.417294
Atlantic LLC	1299.00	70		219.0	1.2028	4	83%	1	0	0	2020-07-16 17:03:57.417294
