Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cart2India SLP	12560.00		14-21 days	0.0	1.0	3	46%	0	0	0	2020-08-28 13:48:33.523796
Cart2India Online	12560.00		14-21 days	0.0	1.0	3	48%	0	0	0	2020-08-28 13:48:33.523796
Kiron	23130.00	481	23-31 days	10570.0	1.8416	5	100%	0	0	0	2020-08-28 13:48:33.523796
BigHub	23130.00	456	25-33 days	10570.0	1.8416	4.5	94%	0	0	0	2020-08-28 13:48:33.523796
