Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	518.00			0.0	1.0	4.5	89%	1	1	1	2020-09-05 14:52:48.260457
INDIA'S BEST COMPETITIVE PRICES	799.00	73	9-12 days	281.0	1.5425	2.5	34%	0	0	0	2020-09-05 14:52:48.260457
GLOBAL HOME DECOR	1295.00	42		777.0	2.5	3	46%	0	0	0	2020-09-05 14:52:48.260457
