Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cart2India Online	8898.00		15-22 days	0.0	1.0	3	48%	0	0	0	2020-08-29 06:21:06.633113
Cart2India SLP	8898.00		15-22 days	0.0	1.0	3	46%	0	0	1	2020-08-29 06:21:06.633113
