Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Olympia Industries Ltd	1460.00			0.0	1.0	4.5	89%	1	0	1	2020-08-02 21:01:06.919752
Cloudtail India	1516.00			56.0	1.0384	4.5	89%	1	1	0	2020-08-02 21:01:06.919752
