Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	899.00			0.0	1.0	4.5	90%	1	1	1	2020-07-24 00:31:10.187175
Puma Sports India	899.00			0.0	1.0	4	79%	0	0	0	2020-07-24 00:31:10.187175
Discount Junction	1049.00	414		150.0	1.1669	3.5	63%	0	0	0	2020-07-24 00:31:10.187175
59 Sales	1049.00	54	7-9 days	150.0	1.1669	4	81%	0	0	0	2020-07-24 00:31:10.187175
Timex Avtansh	1049.00	2	5-6 days	150.0	1.1669	5	100%	0	0	0	2020-07-24 00:31:10.187175
