Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	587.00			0.0	1.0	4.5	89%	1	1	1	2020-08-02 01:48:11.153797
LAVIE*	799.00	1	11-14 days	212.0	1.3612	4	100%	0	0	0	2020-08-02 01:48:11.153797
