Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
THE CONNECT	2449.00	9		0.0	1.0	3.5	67%	0	0	0	2020-07-14 04:20:07.739254
BAG STREET	2451.00	375		2.0	1.0008	4.5	91%	1	0	1	2020-07-14 04:20:07.739254
Adventure Hut	2499.00	9	5-6 days	50.0	1.0204	3	56%	0	0	0	2020-07-14 04:20:07.739254
Harricane	2699.00	249		250.0	1.1021	3.5	66%	1	0	0	2020-07-14 04:20:07.739254
