Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
MOCA™	799.00			0.0	1.0	4.5	89%	1	0	1	2020-07-14 04:20:07.739254
MOCA™	799.00			0.0	1.0	4.5	89%	0	0	1	2020-07-14 04:20:07.739254
