Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Earth industries	1298.00	29		0.0	1.0	3	44%	1	0	1	2020-07-30 02:04:43.860196
Cloudtail India	1298.00			0.0	1.0	4.5	90%	1	1	0	2020-07-30 02:04:43.860196
