Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1060.00			0.0	1.0	4.5	90%	1	1	1	2020-07-25 18:08:34.567964
Festivals	1090.00			30.0	1.0283	3.5	60%	1	0	0	2020-07-25 18:08:34.567964
Easy Home Deals	1095.00	320		35.0	1.033	4	79%	1	0	0	2020-07-25 18:08:34.567964
