Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	675.00			0.0	1.0	4.5	90%	1	1	1	2020-07-25 18:08:34.567964
LAVIE*	699.00	1	12-13 days	24.0	1.0356	4	100%	0	0	0	2020-07-25 18:08:34.567964
M/S CRAFT CENTER	800.00	7	10-11 days	125.0	1.1852	4.5	71%	0	0	0	2020-07-25 18:08:34.567964
