Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	849.00			0.0	1.0	4.5	89%	1	1	1	2020-08-02 11:41:30.340282
Sumraj India Udyog	1499.00	1	1-4 days	650.0	1.7656	5	100%	0	0	0	2020-08-02 11:41:30.340282
LVDV	2299.00	19	8-9 days	1450.0	2.7079	4	73%	0	0	0	2020-08-02 11:41:30.340282
