Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
E-Shop Retail	1080.00	80		0.0	1.0	4.5	85%	1	0	1	2020-07-29 19:41:45.909427
E-TECH RETAIL	1179.00	1	11-12 days	99.0	1.0917	5	100%	0	0	0	2020-07-29 19:41:45.909427
Earth industries	1179.00	29	8-9 days	99.0	1.0917	3	44%	0	0	0	2020-07-29 19:41:45.909427
JKM ENTERPRISES INDIA	1199.00	3		119.0	1.1102	3.5	67%	1	0	0	2020-07-29 19:41:45.909427
Balaji E	1228.00	34		148.0	1.137	4	76%	1	0	0	2020-07-29 19:41:45.909427
BagStop	1140.00	58	12-13 days	60.0	1.0556	3.5	57%	0	0	0	2020-07-29 19:41:45.909427
DEALS AMAZING	1264.00			184.0	1.1704	4	80%	1	0	0	2020-07-29 19:41:45.909427
BagStop	1230.00	58	12-13 days	150.0	1.1389	3.5	57%	0	0	0	2020-07-29 19:41:45.909427
INDIA Trending	1675.00	1		595.0	1.5509	5	100%	1	0	0	2020-07-29 19:41:45.909427
