Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Olympia Industries Ltd	863.00			0.0	1.0	4.5	89%	1	0	1	2020-08-28 22:13:52.950859
Cloudtail India	869.00			6.0	1.007	4.5	89%	1	1	0	2020-08-28 22:13:52.950859
