Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Trekkers need	499.00	3		0.0	1.0	3.5	67%	1	0	1	2020-07-31 06:47:42.562148
Cloudtail India	516.00			17.0	1.0341	4.5	89%	1	1	0	2020-07-31 06:47:42.562148
