Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1229.00			0.0	1.0	4.5	89%	1	1	1	2020-07-31 06:47:42.562148
INFOCOM LTD	1295.00	58		66.0	1.0537	4	80%	0	0	0	2020-07-31 06:47:42.562148
