Price + Delivery	Condition	Seller Information	Delivery
  1,439.00 | Prime : Yes |  | Pay on Delivery eligible	New	Amazing_Buy | 4.5 out of 5 stars  | 95% positive | 17,787 total rating	Fullfilled by Amazon
  1,439.00 | Prime : Yes |  | Pay on Delivery eligible	New	uRead-Store | 4.5 out of 5 stars  | 92% positive | 25,134 total rating	Fullfilled by Amazon
  1,388.66 | Prime : No | 	New	Inetrade India | 4 out of 5 stars  | 75% positive | 3,253 total rating	Not fulfilled by Amazon | 11-18 days
  1,519.00 | Prime : No |  | Pay on Delivery eligible	Used - Good	Rachna Associate | Just Launched	Not fulfilled by Amazon | 6-8 days
  1,799.00 | Prime : No | 	New	fairdealenterprise | 2.5 out of 5 stars  | 34% positive. | 41 total rating	Not fulfilled by Amazon | 5-10 days
  1,979.00 | Prime : No | 	New	Bookfalcon | 3 out of 5 stars  | 50% positive. | 12 total rating	Not fulfilled by Amazon | 6-8 days
  2,211.00 | Prime : No | 	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,382 total rating	Not fulfilled by Amazon | 8-11 days
  2,131.00 | Prime : No | 	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,357 total rating	Not fulfilled by Amazon | 6-10 days
  2,403.58 | Prime : No | 	New	INFINITE BOOKS | 5 out of 5 stars  | 99% positive | 285 total rating	Not fulfilled by Amazon | 12-16 days
  2,731.40 | Prime : No | 	New	Fast Media 2 | 4 out of 5 stars  | 72% positive | 6,005 total rating	Not fulfilled by Amazon | 17-25 days
  1,439.00 | Prime : Yes |  | Pay on Delivery eligible	New	Amazing_Buy | 4.5 out of 5 stars  | 95% positive | 17,787 total rating	Fullfilled by Amazon
  2,604.00 | Prime : No | 	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,357 total rating	Not fulfilled by Amazon | 19-26 days
