Price + Delivery	Condition	Seller Information	Delivery
  301.00 | Prime : Yes |  | Pay on Delivery eligible	New	uRead-Store | 4.5 out of 5 stars  | 92% positive | 25,134 total rating	Fullfilled by Amazon
  301.00 | Prime : Yes |  | Pay on Delivery eligible	New	Cloudtail India | 4.5 out of 5 stars  | 92% positive | 1,299,189 total rating	Fullfilled by Amazon
  302.00 | Prime : Yes |  | Pay on Delivery eligible	New	Bargain Book | 4.5 out of 5 stars  | 98% positive | 265 total rating	Not fulfilled by Amazon
  363.00 | Prime : No | 	New	Read factor | 3.5 out of 5 stars  | 67% positive | 1,524 total rating	Not fulfilled by Amazon | 4-6 days
  380.00 | Prime : Yes |  | Pay on Delivery eligible	New	Amazing_Buy | 4.5 out of 5 stars  | 95% positive | 17,786 total rating	Fullfilled by Amazon
  424.00 | Prime : No | 	New	MK BOOKS INDIA | 2.5 out of 5 stars  | 34% positive | 2,247 total rating	Not fulfilled by Amazon | 15-18 days
  359.84 | Prime : No | 	New	Inetrade India | 4 out of 5 stars  | 75% positive | 3,253 total rating	Not fulfilled by Amazon | 5-9 days
  443.00 | Prime : No | 	New	Mumbai gift corner | 4.5 out of 5 stars  | 89% positive | 718 total rating	Not fulfilled by Amazon | 5-10 days
  369.00 | Prime : No |  | Pay on Delivery eligible	New	RSONS | 4.5 out of 5 stars  | 84% positive | 481 total rating	Not fulfilled by Amazon | 8-9 days
  399.20 | Prime : No |  | Pay on Delivery eligible	New	The Bookhive | 4 out of 5 stars  | 80% positive | 43 total rating	Not fulfilled by Amazon | 5-6 days
  438.00 | Prime : No | +   40.00 Delivery | Pay on Delivery eligible	New	Comma365 | 4.5 out of 5 stars  | 95% positive | 2,242 total rating	Not fulfilled by Amazon | 6-8 days
  389.00 | Prime : No | +   40.00 Delivery | Pay on Delivery eligible	New	Booknow | 4 out of 5 stars  | 80% positive | 898 total rating	Not fulfilled by Amazon
  400.00 | Prime : No | +   40.00 Delivery | Pay on Delivery eligible	New	Booksmandi | 4.5 out of 5 stars  | 89% positive | 2,531 total rating	Not fulfilled by Amazon
  424.00 | Prime : No | +   40.00 Delivery | Pay on Delivery eligible	New	Resource book store | 5 out of 5 stars  | 100% positive | 1 total rating	Not fulfilled by Amazon | 9-10 days
  439.12 | Prime : No | +   40.00 Delivery	New	Abhinav Books Store | 3 out of 5 stars  | 54% positive | 60 total rating	Not fulfilled by Amazon | 6-11 days
  440.00 | Prime : No | +   40.00 Delivery | Pay on Delivery eligible	New	Suryan Books | 4.5 out of 5 stars  | 95% positive | 39 total rating	Not fulfilled by Amazon
  400.00 | Prime : No | +   40.00 Delivery | Pay on Delivery eligible	New	CNA Bookstore | 4.5 out of 5 stars  | 95% positive | 477 total rating	Not fulfilled by Amazon | 9-10 days
  451.00 | Prime : No | +   40.00 Delivery | Pay on Delivery eligible	New	ScribbleGraffito | 4.5 out of 5 stars  | 91% positive | 29 total rating	Not fulfilled by Amazon | 8-9 days
  484.00 | Prime : No | +   40.00 Delivery	New	BookAdda | 3 out of 5 stars  | 47% positive | 365 total rating	Not fulfilled by Amazon | 5-9 days
  531.00 | Prime : No | +   40.00 Delivery | Pay on Delivery eligible	New	Browsers' Lounge | 4.5 out of 5 stars  | 96% positive | 122 total rating	Not fulfilled by Amazon | 5-6 days
  451.00 | Prime : No | +   80.00 Delivery | Pay on Delivery eligible	New	ScribbleGraffito | 4.5 out of 5 stars  | 91% positive | 29 total rating	Not fulfilled by Amazon | 11-16 days
  533.38 | Prime : No | +   80.00 Delivery | Pay on Delivery eligible	New	Ambe Books | 3 out of 5 stars  | 50% positive. | 2 total rating	Not fulfilled by Amazon | 6-8 days
  533.48 | Prime : No | +   80.00 Delivery | Pay on Delivery eligible	New	Ginni Books | 4.5 out of 5 stars  | 89% positive. | 9 total rating	Not fulfilled by Amazon | 6-8 days
  494.00 | Prime : No | +   80.00 Delivery	New	SAI BOOKS | 3 out of 5 stars  | 46% positive | 181 total rating	Not fulfilled by Amazon | 4-6 days
  663.00 | Prime : No | +   80.00 Delivery | Pay on Delivery eligible	New	Atlantic Publishers and Distributors | 4.5 out of 5 stars  | 94% positive | 14,538 total rating	Not fulfilled by Amazon | 11-16 days
  718.00 | Prime : No | +   80.00 Delivery | Pay on Delivery eligible	New	Peacockbooks | 4.5 out of 5 stars  | 92% positive | 2,801 total rating	Not fulfilled by Amazon | 11-16 days
  784.00 | Prime : No | +   80.00 Delivery	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,382 total rating	Not fulfilled by Amazon | 9-12 days
  746.00 | Prime : No | +   80.00 Delivery	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,357 total rating	Not fulfilled by Amazon | 8-11 days
  786.00 | Prime : No | +   80.00 Delivery | Pay on Delivery eligible	New	Universal Books House (P) Ltd. | 5 out of 5 stars  | 100% positive | 1 total rating	Not fulfilled by Amazon | 5-6 days
  2,279.00 | Prime : No | +   80.00 Delivery	New	D R | 4 out of 5 stars  | 82% positive | 12,168 total rating	Not fulfilled by Amazon | 9-13 days
  495.00 | Prime : No | +   64.96 Delivery	New	Abhinav Books Store | 3 out of 5 stars  | 54% positive | 60 total rating	Not fulfilled by Amazon | 5-10 days
  784.00 | Prime : No | +   64.96 Delivery	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,382 total rating	Not fulfilled by Amazon | 9-12 days
  781.00 | Prime : No | +   64.96 Delivery	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,357 total rating	Not fulfilled by Amazon | 8-11 days
