Price + Delivery	Condition	Seller Information	Delivery
  260.00 | Prime : No | +   60.00 Delivery | Pay on Delivery eligible	Used - Good	J B Books Sellers & Distributors | 4 out of 5 stars  | 82% positive | 770 total rating	Not fulfilled by Amazon | 5-6 days
  419.00 | Prime : No | +   60.00 Delivery | Pay on Delivery eligible	New	COMPUTERSCIENCE ENGINEERING BOOKS | Just Launched	Not fulfilled by Amazon | 6-8 days
  420.00 | Prime : No | +   60.00 Delivery | Pay on Delivery eligible	New	BookWorld99 | Just Launched	Not fulfilled by Amazon | 6-8 days
  423.00 | Prime : No | +   60.00 Delivery | Pay on Delivery eligible	New	Booksstore1 | Just Launched	Not fulfilled by Amazon | 6-8 days
  249.00 | Prime : No | +   60.00 Delivery	Used - Like New	Bookwuk | 3 out of 5 stars  | 54% positive. | 13 total rating	Not fulfilled by Amazon | 9-12 days
  339.00 | Prime : No | +   60.00 Delivery | Pay on Delivery eligible	Used - Good	PK Textbooks | 3.5 out of 5 stars  | 61% positive. | 31 total rating	Not fulfilled by Amazon | 6-8 days
  429.00 | Prime : No | +   60.00 Delivery | Pay on Delivery eligible	New	SRS Book | 4 out of 5 stars  | 74% positive | 80 total rating	Not fulfilled by Amazon | 6-8 days
  489.00 | Prime : Yes | +   60.00 Delivery | Pay on Delivery eligible	New	Cloudtail India | 4.5 out of 5 stars  | 92% positive | 1,299,158 total rating	Fullfilled by Amazon
  420.00 | Prime : No | +   60.00 Delivery | Pay on Delivery eligible	New	Swetha Books | 3.5 out of 5 stars  | 57% positive | 14 total rating	Not fulfilled by Amazon | 6-8 days
  455.00 | Prime : No | +   60.00 Delivery | Pay on Delivery eligible	Used - Like New	STUDENT BOOK STALL V.V.NAGAR | 3.5 out of 5 stars  | 67% positive | 96 total rating	Not fulfilled by Amazon
  590.00 | Prime : No | FREE Delivery. | Pay on Delivery eligible	New	DIGITAL PRESS | 3 out of 5 stars  | 58% positive | 66 total rating	Not fulfilled by Amazon | 6-8 days
  600.00 | Prime : Yes | FREE Delivery. | Pay on Delivery eligible	New	BOOKS & EQUIPMENT DISTRIBUTORS | 4.5 out of 5 stars  | 89% positive | 83 total rating	Not fulfilled by Amazon
  684.00 | Prime : No | FREE Delivery. | Pay on Delivery eligible	New	HERITAGE PUBLISHERS | 4.5 out of 5 stars  | 94% positive | 783 total rating	Not fulfilled by Amazon | 6-8 days
  600.00 | Prime : No | FREE Delivery.	New	Manifest Services | 5 out of 5 stars  | 100% positive | 2 total rating	Not fulfilled by Amazon | 5-10 days
  550.00 | Prime : No | FREE Delivery. | Pay on Delivery eligible	New	Paramount Book Distributors | 3 out of 5 stars  | 50% positive. | 10 total rating	Not fulfilled by Amazon | 6-8 days
  600.00 | Prime : No | FREE Delivery. | Pay on Delivery eligible	New	STUDENT BOOK STALL V.V.NAGAR | 3.5 out of 5 stars  | 67% positive | 96 total rating	Not fulfilled by Amazon
  725.00 | Prime : Yes | FREE Delivery. | Pay on Delivery eligible	New	JBCPD | 4.5 out of 5 stars  | 93% positive | 32,617 total rating	Fullfilled by Amazon
  750.00 | Prime : No | FREE Delivery. | Pay on Delivery eligible	New	Allfyn | Just Launched	Not fulfilled by Amazon | 6-8 days
