Price + Delivery	Condition	Seller Information	Delivery
  1,146.00 | Prime : No | +   45.00 Delivery | Pay on Delivery eligible	Used - Good	JustBuyBooks | 3.5 out of 5 stars  | 69% positive | 26 total rating	Not fulfilled by Amazon | 28-38 days
  1,347.00 | Prime : No | +   45.00 Delivery | Pay on Delivery eligible	New	JustBuyBooks | 3.5 out of 5 stars  | 69% positive | 26 total rating	Not fulfilled by Amazon | 28-38 days
  1,613.00 | Prime : No | +   45.00 Delivery | Pay on Delivery eligible	New	Atlantic Publishers and Distributors | 4.5 out of 5 stars  | 94% positive | 14,538 total rating	Not fulfilled by Amazon | 16-21 days
  1,686.00 | Prime : No | +   45.00 Delivery | Pay on Delivery eligible	New	Peacockbooks | 4.5 out of 5 stars  | 92% positive | 2,801 total rating	Not fulfilled by Amazon | 16-21 days
  1,826.00 | Prime : No | +   45.00 Delivery	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,382 total rating	Not fulfilled by Amazon | 7-10 days
  1,725.00 | Prime : No | +   45.00 Delivery	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,358 total rating	Not fulfilled by Amazon | 5-9 days
  1,993.00 | Prime : No | +   45.00 Delivery	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,382 total rating	Not fulfilled by Amazon | 7-10 days
  1,908.00 | Prime : No | +   45.00 Delivery	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,358 total rating	Not fulfilled by Amazon | 7-10 days
  2,433.00 | Prime : No | +   45.00 Delivery	New	SmartGlobal | 3 out of 5 stars  | 50% positive | 212 total rating	Not fulfilled by Amazon | 19-26 days
  3,678.00 | Prime : No | +   45.00 Delivery	New	etohfa | 5 out of 5 stars  | 100% positive | 23 total rating	Not fulfilled by Amazon | 25-32 days
  1,993.00 | Prime : No | +   40.00 Delivery	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,382 total rating	Not fulfilled by Amazon | 10-17 days
