Price + Delivery	Condition	Seller Information	Delivery
  199.00 | Prime : No | +   80.00 Delivery | Pay on Delivery eligible	Used - Like New	patel books | 3.5 out of 5 stars  | 63% positive | 67 total rating	Not fulfilled by Amazon | 6-8 days
  461.00 | Prime : No | +   80.00 Delivery	New	Read factor | 3.5 out of 5 stars  | 67% positive | 1,517 total rating	Not fulfilled by Amazon | 4-6 days
  468.00 | Prime : No | +   80.00 Delivery	New	World500 | 4 out of 5 stars  | 76% positive | 3,248 total rating	Not fulfilled by Amazon | 4-8 days
  484.00 | Prime : Yes | +   80.00 Delivery | Pay on Delivery eligible	New	uRead-Store | 4.5 out of 5 stars  | 92% positive | 25,130 total rating	Fullfilled by Amazon
  484.00 | Prime : Yes | +   80.00 Delivery | Pay on Delivery eligible	New	Amazing_Buy | 4.5 out of 5 stars  | 95% positive | 17,783 total rating	Fullfilled by Amazon
  477.87 | Prime : No | +   80.00 Delivery	New	Inetrade India | 4 out of 5 stars  | 75% positive | 3,250 total rating	Not fulfilled by Amazon | 5-9 days
  594.00 | Prime : No | +   80.00 Delivery	New	MK BOOKS INDIA | 2.5 out of 5 stars  | 34% positive | 2,246 total rating	Not fulfilled by Amazon | 15-18 days
  629.00 | Prime : No | +   80.00 Delivery | Pay on Delivery eligible	New	ReadAhead | 4 out of 5 stars  | 79% positive | 213 total rating	Not fulfilled by Amazon | 11-16 days
  629.10 | Prime : No | +   80.00 Delivery | Pay on Delivery eligible	New	Bookflow | 3.5 out of 5 stars  | 67% positive | 3,100 total rating	Not fulfilled by Amazon | 11-16 days
  559.20 | Prime : No | +   80.00 Delivery | Pay on Delivery eligible	New	The Bookhive | 4 out of 5 stars  | 80% positive | 43 total rating	Not fulfilled by Amazon | 5-6 days
  545.00 | Prime : No | +   94.00 Delivery | Pay on Delivery eligible	New	BW ENTERPRISES | 4 out of 5 stars  | 79% positive | 44 total rating	Not fulfilled by Amazon
  580.17 | Prime : No | +   94.00 Delivery | Pay on Delivery eligible	New	ScribbleGraffito | 4.5 out of 5 stars  | 91% positive | 29 total rating	Not fulfilled by Amazon | 11-16 days
  664.00 | Prime : No | +   94.00 Delivery | Pay on Delivery eligible	New	HERITAGE PUBLISHERS | 4.5 out of 5 stars  | 94% positive | 783 total rating	Not fulfilled by Amazon | 9-10 days
  699.00 | Prime : No | +   94.00 Delivery | Pay on Delivery eligible	New	Santusti Enterprises | 4 out of 5 stars  | 81% positive | 26 total rating	Not fulfilled by Amazon | 11-16 days
  666.00 | Prime : No | +   94.00 Delivery | Pay on Delivery eligible	New	Browsers' Lounge | 4.5 out of 5 stars  | 96% positive | 122 total rating	Not fulfilled by Amazon
  749.00 | Prime : No | +   94.00 Delivery	New	Buy Amazing Books | 3 out of 5 stars  | 51% positive | 3,536 total rating	Not fulfilled by Amazon | 4-6 days
  699.00 | Prime : No | +   94.00 Delivery | Pay on Delivery eligible	New	DARPAN | 4.5 out of 5 stars  | 85% positive. | 33 total rating	Not fulfilled by Amazon
  699.00 | Prime : No | +   94.00 Delivery	New	A to Z Book House | 3 out of 5 stars  | 46% positive | 1,275 total rating	Not fulfilled by Amazon | 8-11 days
  699.00 | Prime : No | +   94.00 Delivery | Pay on Delivery eligible	New	Booksmandi | 4.5 out of 5 stars  | 89% positive | 2,530 total rating	Not fulfilled by Amazon
  778.92 | Prime : No | +   94.00 Delivery | Pay on Delivery eligible	New	ROSHAN COLLECTION | Just Launched	Not fulfilled by Amazon | 6-8 days
  629.10 | Prime : No | FREE Delivery. | Pay on Delivery eligible	New	Bookflow | 3.5 out of 5 stars  | 67% positive | 3,100 total rating	Not fulfilled by Amazon | 11-16 days
  699.00 | Prime : No | FREE Delivery.	New	SAI BOOKS | 3 out of 5 stars  | 46% positive | 181 total rating	Not fulfilled by Amazon | 4-6 days
  1,247.00 | Prime : No | FREE Delivery.	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,375 total rating	Not fulfilled by Amazon | 9-12 days
  1,277.00 | Prime : No | FREE Delivery.	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,356 total rating	Not fulfilled by Amazon | 8-11 days
