Price + Delivery	Condition	Seller Information	Delivery
  869.00 | Prime : No | +   1.00 Delivery | Pay on Delivery eligible	New	ReadMee | 2.5 out of 5 stars  | 38% positive. | 8 total rating	Not fulfilled by Amazon | 6-8 days
  919.00 | Prime : Yes | +   1.00 Delivery | Pay on Delivery eligible	New	Cloudtail India | 4.5 out of 5 stars  | 92% positive | 1,299,158 total rating	Fullfilled by Amazon
  1,207.00 | Prime : No | +   1.00 Delivery | Pay on Delivery eligible	New	Atlantic Publishers and Distributors | 4.5 out of 5 stars  | 94% positive | 14,537 total rating	Not fulfilled by Amazon | 17-22 days
  1,195.00 | Prime : No | +   1.00 Delivery	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,375 total rating	Not fulfilled by Amazon | 11-18 days
  1,413.00 | Prime : No | +   1.00 Delivery | Pay on Delivery eligible	New	Peacockbooks | 4.5 out of 5 stars  | 92% positive | 2,800 total rating	Not fulfilled by Amazon | 11-16 days
  1,470.00 | Prime : No | +   1.00 Delivery	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,356 total rating	Not fulfilled by Amazon | 8-11 days
  1,680.27 | Prime : No | +   1.00 Delivery	Used - Good	Fast Media 2 | 4 out of 5 stars  | 72% positive | 6,005 total rating	Not fulfilled by Amazon | 17-25 days
  1,800.00 | Prime : No | +   1.00 Delivery	New	PCBOOKS | Just Launched	Not fulfilled by Amazon
  1,836.00 | Prime : No | +   1.00 Delivery	New	D R | 4 out of 5 stars  | 82% positive | 12,168 total rating	Not fulfilled by Amazon | 9-13 days
  1,856.00 | Prime : No | +   1.00 Delivery	New	B2A UK | 4.5 out of 5 stars  | 83% positive | 6,928 total rating	Not fulfilled by Amazon | 11-19 days
  1,419.00 | Prime : No | FREE Delivery.	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,375 total rating	Not fulfilled by Amazon | 9-12 days
  1,361.00 | Prime : No | FREE Delivery. | Pay on Delivery eligible	New	Atlantic Publishers and Distributors | 4.5 out of 5 stars  | 94% positive | 14,537 total rating	Not fulfilled by Amazon | 11-16 days
  2,145.98 | Prime : No | FREE Delivery.	New	Fast Media 2 | 4 out of 5 stars  | 72% positive | 6,005 total rating	Not fulfilled by Amazon | 17-25 days
  2,625.00 | Prime : No | FREE Delivery.	New	etohfa | 5 out of 5 stars  | 100% positive | 23 total rating	Not fulfilled by Amazon | 15-18 days
