Price + Delivery	Condition	Seller Information	Delivery
  406.00 | Prime : Yes |  | Pay on Delivery eligible	New	uRead-Store | 4.5 out of 5 stars  | 92% positive | 25,145 total rating	Fullfilled by Amazon
  407.00 | Prime : Yes |  | Pay on Delivery eligible	New	Bookland International | 4.5 out of 5 stars  | 89% positive | 317 total rating	Not fulfilled by Amazon
  748.00 | Prime : No |  | Pay on Delivery eligible	New	JustBuyBooks | 3.5 out of 5 stars  | 69% positive | 26 total rating	Not fulfilled by Amazon | 28-38 days
  889.00 | Prime : No | 	New	World500 | 4 out of 5 stars  | 76% positive | 3,270 total rating	Not fulfilled by Amazon | 3-7 days
  892.00 | Prime : No | 	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,359 total rating	Not fulfilled by Amazon | 12-19 days
  994.00 | Prime : No |  | Pay on Delivery eligible	New	Payal Books | 3 out of 5 stars  | 51% positive | 657 total rating	Not fulfilled by Amazon
  1,118.00 | Prime : No | 	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,387 total rating	Not fulfilled by Amazon | 22-29 days
  1,291.00 | Prime : No | 	New	Read factor | 3.5 out of 5 stars  | 67% positive | 1,531 total rating	Not fulfilled by Amazon | 3-5 days
  1,499.37 | Prime : No | 	New	Fast Media 2 | 4 out of 5 stars  | 72% positive | 6,006 total rating	Not fulfilled by Amazon | 16-24 days
  2,179.00 | Prime : No | 	New	etohfa | 5 out of 5 stars  | 100% positive | 23 total rating	Not fulfilled by Amazon | 25-32 days
  980.00 | Prime : No | +   200.00 Delivery	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,359 total rating	Not fulfilled by Amazon | 21-28 days
