Price + Delivery	Condition	Seller Information	Delivery
  675.00 | Prime : No | +   50.00 Delivery | Pay on Delivery eligible	New	bhole sai | 3.5 out of 5 stars  | 58% positive | 21 total rating	Not fulfilled by Amazon
  665.00 | Prime : No | +   50.00 Delivery | Pay on Delivery eligible	New	Sri Padmavathi Publications | 4.5 out of 5 stars  | 93% positive | 640 total rating	Not fulfilled by Amazon | 4-5 days
  650.00 | Prime : No | +   50.00 Delivery | Pay on Delivery eligible	New	Sai Book House | 4 out of 5 stars  | 73% positive. | 44 total rating	Not fulfilled by Amazon | 5-7 days
  725.00 | Prime : No | +   50.00 Delivery | Pay on Delivery eligible	New	PRATIBHABOOKS | 4 out of 5 stars  | 74% positive | 30 total rating	Not fulfilled by Amazon | 7-8 days
