Price + Delivery	Condition	Seller Information	Delivery
  400.00 | Prime : No | +   100.00 Delivery | Pay on Delivery eligible	New	Citadel chess world | 4.5 out of 5 stars  | 80% positive. | 108 total rating	Not fulfilled by Amazon
  1,401.00 | Prime : No | +   100.00 Delivery | Pay on Delivery eligible	New	Atlantic Publishers and Distributors | 4.5 out of 5 stars  | 94% positive | 14,538 total rating	Not fulfilled by Amazon | 10-15 days
  1,475.00 | Prime : No | +   100.00 Delivery | Pay on Delivery eligible	New	Peacockbooks | 4.5 out of 5 stars  | 92% positive | 2,801 total rating	Not fulfilled by Amazon | 10-15 days
  1,602.00 | Prime : No | +   100.00 Delivery	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,385 total rating	Not fulfilled by Amazon | 8-11 days
  1,580.00 | Prime : No | +   100.00 Delivery	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,358 total rating	Not fulfilled by Amazon | 7-10 days
  1,921.00 | Prime : No | +   100.00 Delivery	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,385 total rating	Not fulfilled by Amazon | 22-29 days
  1,888.00 | Prime : No | +   100.00 Delivery	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,358 total rating	Not fulfilled by Amazon | 21-28 days
  2,538.00 | Prime : No | +   100.00 Delivery	New	SmartGlobal | 3 out of 5 stars  | 50% positive | 212 total rating	Not fulfilled by Amazon | 19-26 days
  2,567.26 | Prime : No | +   100.00 Delivery	New	Fast Media 2 | 4 out of 5 stars  | 72% positive | 6,005 total rating	Not fulfilled by Amazon | 16-24 days
  3,447.00 | Prime : No | +   100.00 Delivery	New	D R | 4 out of 5 stars  | 82% positive | 12,169 total rating	Not fulfilled by Amazon | 10-18 days
  2,009.00 | Prime : No | +   40.00 Delivery	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,385 total rating	Not fulfilled by Amazon | 10-17 days
  2,071.00 | Prime : No | +   40.00 Delivery	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,358 total rating	Not fulfilled by Amazon | 12-19 days
  2,013.00 | Prime : No | +   40.00 Delivery | Pay on Delivery eligible	New	Peacockbooks | 4.5 out of 5 stars  | 92% positive | 2,801 total rating	Not fulfilled by Amazon | 16-21 days
  2,414.00 | Prime : No | +   40.00 Delivery	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,385 total rating	Not fulfilled by Amazon | 10-17 days
  2,501.00 | Prime : No | +   40.00 Delivery | Pay on Delivery eligible	New	Atlantic Publishers and Distributors | 4.5 out of 5 stars  | 94% positive | 14,538 total rating	Not fulfilled by Amazon | 16-21 days
