Price + Delivery	Condition	Seller Information	Delivery
  1,109.00 | Prime : Yes |  | Pay on Delivery eligible	New	Repro Books-On-Demand | 4.5 out of 5 stars  | 94% positive | 8,436 total rating	Fullfilled by Amazon
  1,334.00 | Prime : No |  | Pay on Delivery eligible	New	Atlantic Publishers and Distributors | 4.5 out of 5 stars  | 94% positive | 14,541 total rating	Not fulfilled by Amazon | 16-21 days
  1,299.00 | Prime : No | 	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,389 total rating	Not fulfilled by Amazon | 10-17 days
  1,346.00 | Prime : No | 	New	Fast Media 2 | 4 out of 5 stars  | 72% positive | 6,006 total rating	Not fulfilled by Amazon | 8-13 days
  1,293.00 | Prime : No |  | Pay on Delivery eligible	New	Peacockbooks | 4.5 out of 5 stars  | 92% positive | 2,801 total rating	Not fulfilled by Amazon | 16-21 days
  1,463.00 | Prime : No | 	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,360 total rating	Not fulfilled by Amazon | 13-20 days
  1,822.00 | Prime : No | 	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,389 total rating	Not fulfilled by Amazon | 10-17 days
  1,938.47 | Prime : No | 	Used - Good	Fast Media 2 | 4 out of 5 stars  | 72% positive | 6,006 total rating	Not fulfilled by Amazon | 16-24 days
  2,006.00 | Prime : No | 	New	B2A UK | 4.5 out of 5 stars  | 83% positive | 6,928 total rating	Not fulfilled by Amazon | 10-18 days
  2,096.00 | Prime : No | 	New	D R | 4 out of 5 stars  | 82% positive | 12,168 total rating	Not fulfilled by Amazon | 8-13 days
  1,887.00 | Prime : No | +   54.00 Delivery | Pay on Delivery eligible	New	Peacockbooks | 4.5 out of 5 stars  | 92% positive | 2,801 total rating	Not fulfilled by Amazon | 16-21 days
  2,249.73 | Prime : No | +   54.00 Delivery	New	Fast Media 2 | 4 out of 5 stars  | 72% positive | 6,006 total rating	Not fulfilled by Amazon | 16-24 days
