Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cart2India SLP	10473.00		15-22 days	0.0	1.0	3	46%	0	0	0	2020-09-05 09:27:35.096096
Cart2India Online	10473.00		15-22 days	0.0	1.0	3	49%	0	0	0	2020-09-05 09:27:35.096096
Kiron	22035.00	484	23-32 days	11562.0	2.104	5	100%	0	0	0	2020-09-05 09:27:35.096096
