Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
STS Shop	14712.00		16-23 days	0.0	1.0	3.5	61%	0	0	0	2020-09-05 09:27:35.096096
Kiron	44820.00	484	23-32 days	30108.0	3.0465	5	100%	0	0	0	2020-09-05 09:27:35.096096
