Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
SKY VENTURE	899.00			0.0	1.0	4.5	91%	1	0	1	2020-08-25 16:14:39.740452
Cloudtail India	1342.00			443.0	1.4928	4.5	89%	1	1	0	2020-08-25 16:14:39.740452
