Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
E-Shop Retail	1108.00	84		0.0	1.0	4.5	88%	1	0	0	2020-08-25 16:14:39.740452
Atlantic LLC	1108.00	70		0.0	1.0	4	82%	1	0	1	2020-08-25 16:14:39.740452
MORE BUY	1108.00	37	7-8 days	0.0	1.0	2.5	48%	0	0	0	2020-08-25 16:14:39.740452
Cloudtail India	1390.00			282.0	1.2545	4.5	89%	1	1	0	2020-08-25 16:14:39.740452
Shantam® International	1495.00	6	5-6 days	387.0	1.3493	4	83%	0	0	0	2020-08-25 16:14:39.740452
Discount Junction	1799.00	432	5-7 days	691.0	1.6236	3.5	61%	0	0	0	2020-08-25 16:14:39.740452
Timex Avtansh	1799.00	6	5-7 days	691.0	1.6236	4.5	83%	0	0	0	2020-08-25 16:14:39.740452
