Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Whole9Yards	1399.00	835		0.0	1.0	4.5	94%	1	0	1	2020-08-25 16:14:39.740452
Whole9Yards	1499.00	835		100.0	1.0715	4.5	94%	1	0	1	2020-08-25 16:14:39.740452
Torerocorpindia	4199.00	374	2-3 days	2800.0	3.0014	4.5	86%	0	0	0	2020-08-25 16:14:39.740452
