Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Olympia Industries Ltd	530.00			0.0	1.0	4.5	89%	1	0	1	2020-08-25 16:14:39.740452
Cloudtail India	582.00			52.0	1.0981	4.5	89%	1	1	0	2020-08-25 16:14:39.740452
LAGGAGE	599.00	5	6-9 days	69.0	1.1302	3	40%	0	0	0	2020-08-25 16:14:39.740452
PROJECT ONE ONE IN ONE	650.00		6-7 days	120.0	1.2264			0	0	0	2020-08-25 16:14:39.740452
Discount Junction	799.00		5-7 days	269.0	1.5075	3.5	61%	0	0	0	2020-08-25 16:14:39.740452
Timex Avtansh	799.00	432	5-7 days	269.0	1.5075	4.5	83%	0	0	0	2020-08-25 16:14:39.740452
