Price + Delivery	Condition	Seller Information	Delivery
  1,099.00 | Prime : Yes |  |   1,099.00	New	E-Shop Retail | 4.5 out of 5 stars  | 83% positive | 79 total rating	Fullfilled by Amazon
  1,194.00 | Prime : Yes |  |   1,194.00	New	Olympia Industries Ltd. | 4.5 out of 5 stars  | 90% positive | 166,721 total rating	Fullfilled by Amazon
  1,398.00 | Prime : Yes |  |   1,398.00	New	SanSac Global | 2.5 out of 5 stars  | 50% positive | 8 total rating	Fullfilled by Amazon
  1,419.00 | Prime : Yes |  |   1,419.00	New	Cloudtail India | 4.5 out of 5 stars  | 90% positive | 1,312,501 total rating	Fullfilled by Amazon
  1,799.00 | Prime : No |  | FREE Delivery.	New	Discount Junction | 3.5 out of 5 stars  | 64% positive | 410 total rating	Not fulfilled by Amazon
  1,799.00 | Prime : No |  | FREE Delivery.	New	Timex Avtansh | 5 out of 5 stars  | 100% positive | 1 total rating	Not fulfilled by Amazon | 5-6 days
