Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Atlantic LLC	1099.00	70		0.0	1.0	4	83%	1	0	1	2020-07-15 23:30:19.870011
ANISH GUPTA HUF	1100.00	17		1.0	1.0009	4	71%	0	0	0	2020-07-15 23:30:19.870011
Cloudtail India	1160.00			61.0	1.0555	4.5	90%	1	1	0	2020-07-15 23:30:19.870011
Discount Junction	1599.00	410		500.0	1.455	3.5	64%	0	0	0	2020-07-15 23:30:19.870011
Timex Avtansh	1599.00	1	6-7 days	500.0	1.455	5	100%	0	0	0	2020-07-15 23:30:19.870011
