Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	599.00			0.0	1.0	4.5	89%	1	1	1	2020-08-02 16:01:48.735364
clear deals	599.99	24	8-9 days	0.99	1.0017	4	64%	0	0	0	2020-08-02 16:01:48.735364
Treeful	629.00	58		30.0	1.0501	4.5	91%	0	0	0	2020-08-02 16:01:48.735364
BRAND JUNCTION 007	715.00	75	8-9 days	116.0	1.1937	3	48%	0	0	0	2020-08-02 16:01:48.735364
Treeful	745.00	58	10-14 days	146.0	1.2437	4.5	91%	0	0	0	2020-08-02 16:01:48.735364
Puma Sports India	809.00			210.0	1.3506	4	79%	1	0	0	2020-08-02 16:01:48.735364
eLITESPORTS	988.00	594		389.0	1.6494	4.5	90%	0	0	0	2020-08-02 16:01:48.735364
59 Sales	1259.00	54	8-9 days	660.0	2.1018	4	79%	0	0	0	2020-08-02 16:01:48.735364
Sirs N Hers	1211.97	2	7-8 days	612.97	2.0233	1	0%	0	0	0	2020-08-02 16:01:48.735364
