Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
PERFUMES HUB	6105.00	425		0.0	1.0	3.5	64%	1	0	1	2020-09-01 02:15:16.084026
Sapphire BW	6105.00		7-8 days	0.0	1.0			0	0	0	2020-09-01 02:15:16.084026
Sapphire DL	6105.00		5-6 days	0.0	1.0	5	100%	0	0	0	2020-09-01 02:15:16.084026
