Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
THE CONNECT	2200.00	8		0.0	1.0	4	75%	1	0	1	2020-08-03 16:27:17.687970
THE CONNECT	2425.00	8		225.0	1.1023	4	75%	0	0	1	2020-08-03 16:27:17.687970
EVAN	2475.00			275.0	1.125	4.5	91%	1	0	0	2020-08-03 16:27:17.687970
DEALS AMAZING	2490.00			290.0	1.1318	4	80%	1	0	0	2020-08-03 16:27:17.687970
TODAY'S DEAL	2490.00			290.0	1.1318	4	80%	1	0	0	2020-08-03 16:27:17.687970
BagStop	2400.00	58		200.0	1.0909	3.5	57%	0	0	0	2020-08-03 16:27:17.687970
YATEE TRADING COMPANY	3000.00	94		800.0	1.3636	4	78%	1	0	0	2020-08-03 16:27:17.687970
Balaji E	3000.00	34		800.0	1.3636	4	76%	1	0	0	2020-08-03 16:27:17.687970
