Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Perusal	12910.00	696		0.0	1.0	4.5	89%	1	0	0	2020-09-02 15:59:18.548989
Cloudtail India	14480.00			1570.0	1.1216	4.5	89%	1	1	1	2020-09-02 15:59:18.548989
