Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Apace Pvt Ltd	960.00	88	8-9 days	0.0	1.0	3.5	71%	0	0	1	2020-07-15 09:09:16.403143
Big Bazaar	1600.00			640.0	1.6667	3	56%	1	0	0	2020-07-15 09:09:16.403143
