Price + Delivery	Condition	Seller Information	Delivery
  12,450.00 | Prime : Yes |  |   12,450.00	New	Olympia Industries Ltd. | 4.5 out of 5 stars  | 89% positive | 166,751 total rating	Fullfilled by Amazon
  12,450.00 | Prime : No |  | FREE Delivery.	New	Sapphire BW |  |  | Seller Profil	Not fulfilled by Amazon | 7-8 days
  12,450.00 | Prime : No |  | FREE Delivery.	New	Sapphire DL | 5 out of 5 stars  | 100% positive | 1 total rating	Not fulfilled by Amazon | 8-9 days
