Price + Delivery	Condition	Seller Information	Delivery
  1,049.00 | Prime : Yes |  |   1,049.00	New	GoTo Style Mart | 4.5 out of 5 stars  | 97% positive | 22,663 total rating	Fullfilled by Amazon
  1,076.00 | Prime : Yes |  |   1,076.00	New	Buy More | 4 out of 5 stars  | 84% positive | 12,987 total rating	Fullfilled by Amazon
  1,195.00 | Prime : Yes |  |   1,195.00	New	SAVERA ENTERPRISES | 4 out of 5 stars  | 79% positive | 33 total rating	Fullfilled by Amazon
  1,399.00 | Prime : No |  | FREE Delivery.	New	Discount Junction | 3.5 out of 5 stars  | 64% positive | 410 total rating	Not fulfilled by Amazon
  1,399.00 | Prime : No |  | FREE Delivery.	New	Timex Avtansh | 5 out of 5 stars  | 100% positive | 1 total rating	Not fulfilled by Amazon | 6-7 days
