Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1269.00			0.0	1.0	4.5	89%	1	1	1	2020-09-04 10:05:58.817874
VAISHNAVI LUGGAGE WORLD	1600.00		4-6 days	331.0	1.2608			0	0	0	2020-09-04 10:05:58.817874
