Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cart2India SLP	23637.00		22-29 days	0.0	1.0	3	44%	0	0	0	2020-08-02 10:12:14.471167
Cart2India Online	23637.00		22-29 days	0.0	1.0	3	46%	0	0	0	2020-08-02 10:12:14.471167
Color Papers	25471.00		21-28 days	1834.0	1.0776	3.5	59%	0	0	0	2020-08-02 10:12:14.471167
Kiron	48910.00	477	31-45 days	25273.0	2.0692	5	100%	0	0	0	2020-08-02 10:12:14.471167
