Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cart2India Online	9138.00		22-29 days	0.0	1.0	3	46%	0	0	0	2020-08-02 10:12:14.471167
Cart2India SLP	9138.00		22-29 days	0.0	1.0	3	44%	0	0	0	2020-08-02 10:12:14.471167
Kiron	17480.00	477	31-45 days	8342.0	1.9129	5	100%	0	0	0	2020-08-02 10:12:14.471167
