Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
HMINTERNATIONAL	499.00	671		0.0	1.0	4.5	91%	1	0	0	2020-07-15 21:24:51.325597
Cloudtail India	499.00			0.0	1.0	4.5	90%	1	1	1	2020-07-15 21:24:51.325597
