Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1279.00			0.0	1.0	4.5	89%	1	1	1	2020-08-26 23:59:47.583144
Shantam® International	1499.00	6	5-9 days	220.0	1.172	4	83%	0	0	0	2020-08-26 23:59:47.583144
Discount Junction	1549.00	433		270.0	1.2111	3.5	61%	1	0	0	2020-08-26 23:59:47.583144
Timex Avtansh	1549.00	6		270.0	1.2111	4.5	83%	1	0	0	2020-08-26 23:59:47.583144
Discount Junction	1549.00	433		270.0	1.2111	3.5	61%	0	0	0	2020-08-26 23:59:47.583144
Timex Avtansh	1549.00	6	5-6 days	270.0	1.2111	4.5	83%	0	0	0	2020-08-26 23:59:47.583144
