Price + Delivery	Condition	Seller Information	Delivery
  2,389.00 | Prime : Yes |  |   2,389.00	New	Cloudtail India | 4.5 out of 5 stars  | 89% positive | 1,316,422 total rating	Fullfilled by Amazon
  2,399.00 | Prime : Yes |  |   2,399.00	New	Backpack World | 4 out of 5 stars  | 83% positive | 1,275 total rating	Fullfilled by Amazon
  2,400.00 | Prime : No |  | +   99.00 Delivery	New	BagStop | 3.5 out of 5 stars  | 57% positive. | 58 total rating	Not fulfilled by Amazon | 10-14 days
  2,599.00 | Prime : No |  | +   99.00 Delivery	New	Yash Entp | 4 out of 5 stars  | 82% positive. | 51 total rating	Not fulfilled by Amazon | 4-5 days
  2,699.00 | Prime : No |  | FREE Delivery.	New	V-THREE | 4 out of 5 stars  | 75% positive | 4 total rating	Not fulfilled by Amazon | 7-8 days
