Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Appario Retail Private Ltd	1499.00			0.0	1.0	4.5	89%	1	1	1	2020-07-25 19:27:32.496981
iStuff365	1499.00		8-9 days	0.0	1.0	4.5	86%	0	0	0	2020-07-25 19:27:32.496981
