Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Buy More	1076.00			0.0	1.0	4	85%	1	0	1	2020-07-30 00:22:37.279191
Cloudtail India	1197.00			121.0	1.1125	4.5	90%	1	1	0	2020-07-30 00:22:37.279191
Discount Junction	1399.00	416		323.0	1.3002	3.5	62%	0	0	0	2020-07-30 00:22:37.279191
Timex Avtansh	1399.00	2	6-7 days	323.0	1.3002	5	100%	0	0	0	2020-07-30 00:22:37.279191
