Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
ASTHA ENTERPRISE	679.00	220		0.0	1.0	4.5	91%	0	0	1	2020-07-24 15:01:21.758301
Top In Town collection	680.00		14-16 days	1.0	1.0015			0	0	0	2020-07-24 15:01:21.758301
