Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cart2India Online	23038.00		23-30 days	0.0	1.0	3	46%	0	0	0	2020-07-31 01:37:09.421463
Kiron	41695.00	477	31-45 days	18657.0	1.8098	5	100%	0	0	0	2020-07-31 01:37:09.421463
