Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	389.00			0.0	1.0	4.5	90%	1	1	1	2020-07-16 23:13:56.412348
SSCREATION1999	599.00		7-8 days	210.0	1.5398			0	0	0	2020-07-16 23:13:56.412348
