Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Zero7 Enterprise	14184.00	177		0.0	1.0	4.5	90%	1	0	0	2020-08-26 04:45:36.504958
Perusal	14184.00	685		0.0	1.0	4.5	89%	1	0	1	2020-08-26 04:45:36.504958
