Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	1071.00			0.0	1.0	4.5	89%	1	1	0	2020-08-02 23:47:26.305033
SolutionS	1090.00	24		19.0	1.0177	3	38%	1	0	1	2020-08-02 23:47:26.305033
LAVIE*	1199.00	1		128.0	1.1195	4	100%	0	0	0	2020-08-02 23:47:26.305033
