Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cloudtail India	747.00			0.0	1.0	4.5	89%	1	1	1	2020-09-05 03:35:52.834359
Olympia Industries Ltd	747.00			0.0	1.0	4.5	89%	1	0	0	2020-09-05 03:35:52.834359
Timex Avtansh	1049.00	7		302.0	1.4043	4.5	86%	1	0	0	2020-09-05 03:35:52.834359
Discount Junction	1049.00	438		302.0	1.4043	3.5	61%	1	0	0	2020-09-05 03:35:52.834359
Discount Junction	1049.00	438		302.0	1.4043	3.5	61%	0	0	0	2020-09-05 03:35:52.834359
Timex Avtansh	1049.00	7	6-8 days	302.0	1.4043	4.5	86%	0	0	0	2020-09-05 03:35:52.834359
