Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
BAG STREET	1421.00	379		0.0	1.0	4.5	91%	1	0	1	2020-08-01 11:59:34.764524
VISION CORPORATION	1426.00	44		5.0	1.0035	4.5	98%	1	0	0	2020-08-01 11:59:34.764524
Cloud retail india	1699.00	10		278.0	1.1956	4	80%	0	0	0	2020-08-01 11:59:34.764524
Traders JM	1699.00	13	10-11 days	278.0	1.1956	5	100%	0	0	0	2020-08-01 11:59:34.764524
