Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Cart2India Online	9748.00		14-21 days	0.0	1.0	3	48%	0	0	1	2020-08-26 18:40:17.999267
BigHub	9898.00	456	19-27 days	150.0	1.0154	4.5	94%	0	0	0	2020-08-26 18:40:17.999267
Kiron	18070.00	480	22-30 days	8322.0	1.8537	5	100%	0	0	0	2020-08-26 18:40:17.999267
