Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
Olympia Industries Ltd	686.00			0.0	1.0	4.5	89%	1	0	1	2020-08-26 18:40:17.999267
Apace Pvt Ltd	810.00	90	7-8 days	124.0	1.1808	4	75%	0	0	0	2020-08-26 18:40:17.999267
Big Bazaar	1157.00			471.0	1.6866	3.5	60%	1	0	0	2020-08-26 18:40:17.999267
ecomstars	1215.00			529.0	1.7711	4	80%	1	0	0	2020-08-26 18:40:17.999267
