Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?	Time
All Shoppers Choice	10906.00	201	23-32 days	0.0	1.0	3.5	69%	0	0	0	2020-08-26 18:40:17.999267
Cart2India Online	12043.00		14-21 days	1137.0	1.1043	3	48%	0	0	0	2020-08-26 18:40:17.999267
Cart2India SLP	12043.00		14-21 days	1137.0	1.1043	3	46%	0	0	0	2020-08-26 18:40:17.999267
BigHub	12289.00	456	19-27 days	1383.0	1.1268	4.5	94%	0	0	0	2020-08-26 18:40:17.999267
Kiron	17830.00	480	22-30 days	6924.0	1.6349	5	100%	0	0	0	2020-08-26 18:40:17.999267
